날짜,최고기온,최저기온,증감치,월,일,연도,가격
2012-01-03,-0.2,-13.3,-20.0,1,3,2012,780.0
2012-01-04,-3.3,-14.4,120.0,1,4,2012,900.0
2012-01-05,-1.3,-18.1,80.0,1,5,2012,980.0
2012-01-06,1.6,-15.3,0.0,1,6,2012,980.0
2012-01-10,2.0,-13.2,0.0,1,10,2012,920.0
2012-01-11,-1.3,-15.3,0.0,1,11,2012,920.0
2012-01-12,0.0,-18.5,0.0,1,12,2012,920.0
2012-01-13,2.9,-10.3,0.0,1,13,2012,920.0
2012-01-17,8.0,-6.9,-100.0,1,17,2012,820.0
2012-01-18,5.6,-8.9,-20.0,1,18,2012,800.0
2012-01-19,8.8,-7.1,40.0,1,19,2012,840.0
2012-01-20,7.8,-3.0,20.0,1,20,2012,860.0
2012-01-26,0.2,-16.5,120.0,1,26,2012,980.0
2012-01-27,0.4,-13.6,160.0,1,27,2012,1140.0
2012-01-31,-1.3,-17.3,100.0,1,31,2012,1300.0
2012-02-01,-5.4,-20.2,0.0,2,1,2012,1300.0
2012-02-02,-8.4,-24.8,0.0,2,2,2012,1300.0
2012-02-03,-5.0,-25.1,-30.0,2,3,2012,1270.0
2012-02-07,0.8,-12.6,10.0,2,7,2012,1280.0
2012-02-08,-3.6,-18.8,180.0,2,8,2012,1460.0
2012-02-09,-0.2,-15.9,0.0,2,9,2012,1460.0
2012-02-10,2.1,-14.9,40.0,2,10,2012,1500.0
2012-02-14,9.6,-6.9,-20.0,2,14,2012,1520.0
2012-02-15,5.8,-8.1,0.0,2,15,2012,1520.0
2012-02-16,3.1,-13.0,40.0,2,16,2012,1560.0
2012-02-17,-1.9,-14.8,-100.0,2,17,2012,1460.0
2012-02-21,5.4,-10.3,-60.0,2,21,2012,1400.0
2012-02-22,12.6,-11.1,0.0,2,22,2012,1400.0
2012-02-23,10.7,-4.5,-20.0,2,23,2012,1380.0
2012-02-24,9.4,-7.7,0.0,2,24,2012,1380.0
2012-02-28,7.0,-12.3,-40.0,2,28,2012,1300.0
2012-03-06,3.8,0.0,40.0,3,6,2012,1520.0
2012-03-07,8.9,-3.2,0.0,3,7,2012,1520.0
2012-03-08,7.8,-5.4,-20.0,3,8,2012,1500.0
2012-03-09,7.9,-6.2,20.0,3,9,2012,1520.0
2012-03-13,7.1,-9.7,0.0,3,13,2012,1520.0
2012-03-14,4.8,-5.4,-20.0,3,14,2012,1500.0
2012-03-15,11.5,-3.6,0.0,3,15,2012,1500.0
2012-03-16,12.6,-2.2,-40.0,3,16,2012,1460.0
2012-03-20,9.4,-7.8,20.0,3,20,2012,1500.0
2012-03-21,12.1,-6.9,0.0,3,21,2012,1500.0
2012-03-22,12.4,-1.1,-60.0,3,22,2012,1440.0
2012-03-23,5.7,0.1,-80.0,3,23,2012,1360.0
2012-03-27,13.5,-6.0,-100.0,3,27,2012,1260.0
2012-03-28,17.7,-0.3,140.0,3,28,2012,1400.0
2012-03-29,17.7,-3.8,-40.0,3,29,2012,1360.0
2012-03-30,15.2,6.3,-40.0,3,30,2012,1320.0
2012-04-03,7.6,-1.1,0.0,4,3,2012,1200.0
2012-04-04,15.3,-3.3,-40.0,4,4,2012,1160.0
2012-04-05,11.2,-1.9,20.0,4,5,2012,1180.0
2012-04-06,9.8,-3.7,20.0,4,6,2012,1200.0
2012-04-10,17.8,3.0,0.0,4,10,2012,1180.0
2012-04-13,17.8,2.3,20.0,4,13,2012,1220.0
2012-04-17,21.6,1.5,-20.0,4,17,2012,1200.0
2012-04-18,22.8,1.5,0.0,4,18,2012,1200.0
2012-04-19,25.0,4.0,0.0,4,19,2012,1200.0
2012-04-20,24.0,9.8,0.0,4,20,2012,1200.0
2012-04-24,27.5,10.0,0.0,4,24,2012,1200.0
2012-04-25,17.3,11.4,40.0,4,25,2012,1240.0
2012-04-26,17.6,5.0,0.0,4,26,2012,1240.0
2012-04-27,23.6,1.0,0.0,4,27,2012,1240.0
2012-05-03,21.8,10.4,0.0,5,3,2012,1220.0
2012-05-04,28.4,8.6,0.0,5,4,2012,1220.0
2012-05-08,28.0,8.0,100.0,5,8,2012,1360.0
2012-05-09,28.1,8.0,160.0,5,9,2012,1520.0
2012-05-10,23.5,8.5,20.0,5,10,2012,1540.0
2012-05-11,16.4,8.5,40.0,5,11,2012,1580.0
2012-05-15,24.0,10.2,20.0,5,15,2012,1560.0
2012-05-16,22.2,7.6,-20.0,5,16,2012,1540.0
2012-05-17,19.6,8.9,-40.0,5,17,2012,1500.0
2012-05-18,24.8,7.2,-20.0,5,18,2012,1480.0
2012-05-22,28.5,9.5,0.0,5,22,2012,1480.0
2012-05-23,27.8,11.8,60.0,5,23,2012,1540.0
2012-05-24,23.6,10.5,0.0,5,24,2012,1540.0
2012-05-25,27.3,12.0,0.0,5,25,2012,1540.0
2012-05-30,19.8,13.7,0.0,5,30,2012,1580.0
2012-05-31,25.3,12.2,80.0,5,31,2012,1660.0
2012-06-01,25.9,13.0,80.0,6,1,2012,1740.0
2012-06-05,28.3,16.9,0.0,6,5,2012,1900.0
2012-06-08,29.2,15.4,0.0,6,8,2012,1840.0
2012-06-12,26.8,15.3,0.0,6,12,2012,1880.0
2012-06-13,27.6,13.5,-40.0,6,13,2012,1840.0
2012-06-14,30.0,14.2,0.0,6,14,2012,1840.0
2012-06-15,25.5,15.6,0.0,6,15,2012,1840.0
2012-06-19,29.2,16.6,0.0,6,19,2012,1840.0
2012-06-20,31.0,14.3,0.0,6,20,2012,1840.0
2012-06-21,33.2,16.4,0.0,6,21,2012,1840.0
2012-06-22,29.4,18.9,0.0,6,22,2012,1840.0
2012-06-26,25.0,15.0,140.0,6,26,2012,2120.0
2012-06-27,28.3,12.9,0.0,6,27,2012,2120.0
2012-06-28,29.4,14.9,40.0,6,28,2012,2160.0
2012-06-29,32.0,17.5,0.0,6,29,2012,2160.0
2012-07-03,30.1,18.5,-80.0,7,3,2012,2080.0
2012-07-04,30.4,20.4,-140.0,7,4,2012,1940.0
2012-07-05,26.0,20.5,-60.0,7,5,2012,1880.0
2012-07-06,21.3,17.9,0.0,7,6,2012,1880.0
2012-07-10,30.1,19.3,-140.0,7,10,2012,1740.0
2012-07-11,28.1,20.4,-80.0,7,11,2012,1660.0
2012-07-12,27.5,21.0,0.0,7,12,2012,1660.0
2012-07-13,31.1,21.7,0.0,7,13,2012,1660.0
2012-07-17,31.0,19.1,-100.0,7,17,2012,1680.0
2012-07-18,31.3,20.6,0.0,7,18,2012,1680.0
2012-07-19,27.9,22.0,-40.0,7,19,2012,1640.0
2012-07-20,30.0,21.3,0.0,7,20,2012,1640.0
2012-07-24,33.1,22.2,20.0,7,24,2012,1660.0
2012-07-25,33.0,22.1,0.0,7,25,2012,1660.0
2012-07-26,33.5,21.0,-160.0,7,26,2012,1500.0
2012-07-27,33.3,20.8,-100.0,7,27,2012,1400.0
2012-07-31,32.6,22.7,0.0,7,31,2012,1500.0
2012-08-01,35.7,22.9,0.0,8,1,2012,1500.0
2012-08-02,33.9,20.5,0.0,8,2,2012,1500.0
2012-08-03,35.6,21.1,0.0,8,3,2012,1500.0
2012-08-07,33.1,20.7,60.0,8,7,2012,1700.0
2012-08-08,34.0,17.3,220.0,8,8,2012,1920.0
2012-08-09,33.5,20.2,0.0,8,9,2012,1920.0
2012-08-10,28.6,20.9,0.0,8,10,2012,1920.0
2012-08-14,32.6,17.3,0.0,8,14,2012,2120.0
2012-08-17,32.5,20.5,160.0,8,17,2012,2340.0
2012-08-21,30.7,22.8,-40.0,8,21,2012,2300.0
2012-08-22,24.4,20.5,-60.0,8,22,2012,2240.0
2012-08-23,25.1,17.2,0.0,8,23,2012,2240.0
2012-08-24,25.0,16.6,-40.0,8,24,2012,2200.0
2012-08-28,29.8,22.1,180.0,8,28,2012,2460.0
2012-08-29,31.0,21.6,420.0,8,29,2012,2880.0
2012-08-30,21.7,16.9,60.0,8,30,2012,2940.0
2012-08-31,29.3,16.8,-60.0,8,31,2012,2880.0
2012-09-04,25.6,19.4,40.0,9,4,2012,2880.0
2012-09-05,27.4,13.9,-80.0,9,5,2012,2800.0
2012-09-06,26.5,12.1,-40.0,9,6,2012,2760.0
2012-09-07,27.0,13.6,0.0,9,7,2012,2760.0
2012-09-11,30.4,16.3,40.0,9,11,2012,2800.0
2012-09-12,27.2,14.4,0.0,9,12,2012,2800.0
2012-09-13,21.0,18.4,80.0,9,13,2012,2880.0
2012-09-14,24.9,16.7,0.0,9,14,2012,2880.0
2012-09-18,28.9,16.6,40.0,9,18,2012,2920.0
2012-09-19,25.8,14.3,0.0,9,19,2012,2920.0
2012-09-20,30.5,14.0,0.0,9,20,2012,2920.0
2012-09-21,26.7,12.9,-40.0,9,21,2012,2880.0
2012-09-25,32.2,10.6,-200.0,9,25,2012,2680.0
2012-09-26,27.0,13.3,0.0,9,26,2012,2680.0
2012-09-27,24.0,12.7,40.0,9,27,2012,2720.0
2012-09-28,25.4,11.9,100.0,9,28,2012,2820.0
2012-10-05,25.4,10.9,80.0,10,5,2012,2900.0
2012-10-09,23.0,9.2,-120.0,10,9,2012,2580.0
2012-10-10,20.5,10.4,-420.0,10,10,2012,2160.0
2012-10-11,23.2,6.9,-140.0,10,11,2012,2020.0
2012-10-12,24.5,6.0,0.0,10,12,2012,2020.0
2012-10-16,27.3,2.0,-160.0,10,16,2012,2100.0
2012-10-17,18.7,4.2,40.0,10,17,2012,2140.0
2012-10-18,21.0,-0.3,0.0,10,18,2012,2140.0
2012-10-19,23.0,2.0,0.0,10,19,2012,2140.0
2012-10-23,17.3,2.4,40.0,10,23,2012,2180.0
2012-10-24,18.7,6.4,0.0,10,24,2012,2180.0
2012-10-25,19.9,6.9,-40.0,10,25,2012,2140.0
2012-10-26,23.3,7.8,0.0,10,26,2012,2140.0
2012-10-30,16.9,3.2,-40.0,10,30,2012,2100.0
2012-10-31,14.2,1.8,0.0,10,31,2012,2100.0
2012-11-01,13.0,-2.2,-80.0,11,1,2012,2020.0
2012-11-02,15.8,-4.8,0.0,11,2,2012,2020.0
2012-11-06,8.9,5.8,-40.0,11,6,2012,1920.0
2012-11-07,14.8,5.5,120.0,11,7,2012,2040.0
2012-11-08,0.0,0.0,20.0,11,8,2012,2060.0
2012-11-09,0.0,0.0,0.0,11,9,2012,2060.0
2012-11-13,0.0,0.0,0.0,11,13,2012,2060.0
2012-11-14,0.0,0.0,0.0,11,14,2012,2060.0
2012-11-15,0.0,0.0,-60.0,11,15,2012,2000.0
2012-11-16,0.0,0.0,60.0,11,16,2012,2060.0
2012-11-20,0.0,0.0,20.0,11,20,2012,1980.0
2012-11-21,7.9,-2.5,-120.0,11,21,2012,1860.0
2012-11-22,10.0,-4.7,0.0,11,22,2012,1860.0
2012-11-23,8.3,-0.9,0.0,11,23,2012,1860.0
2012-11-27,4.9,-8.9,0.0,11,27,2012,1860.0
2012-11-28,8.1,-4.6,-20.0,11,28,2012,1840.0
2012-11-29,4.9,-6.6,-60.0,11,29,2012,1780.0
2012-11-30,6.4,-7.7,-90.0,11,30,2012,1690.0
2012-12-04,0.0,-9.1,0.0,12,4,2012,1690.0
2012-12-05,-2.1,-11.7,0.0,12,5,2012,1690.0
2012-12-06,-4.1,-17.1,182.0,12,6,2012,1872.0
2012-12-07,-4.4,-17.4,188.0,12,7,2012,2060.0
2012-12-11,-1.3,-20.6,0.0,12,11,2012,2060.0
2012-12-12,-1.6,-19.8,80.0,12,12,2012,2140.0
2012-12-13,1.8,-17.7,40.0,12,13,2012,2180.0
2012-12-14,0.2,-7.8,0.0,12,14,2012,2180.0
2012-12-18,-2.3,-12.3,0.0,12,18,2012,2060.0
2012-12-21,0.0,-8.0,0.0,12,21,2012,2060.0
2012-12-27,-0.6,-18.4,-40.0,12,27,2012,2000.0
2012-12-28,-1.0,-7.9,0.0,12,28,2012,2000.0
2013-01-03,-8.7,-26.8,-80.0,1,3,2013,2060.0
2013-01-04,-6.3,-26.4,100.0,1,4,2013,2160.0
2013-01-08,0.3,-17.6,40.0,1,8,2013,2220.0
2013-01-09,-5.1,-20.5,40.0,1,9,2013,2260.0
2013-01-10,-2.6,-23.5,-20.0,1,10,2013,2240.0
2013-01-11,-1.5,-20.2,-120.0,1,11,2013,2120.0
2013-01-15,2.3,-16.0,-200.0,1,15,2013,1900.0
2013-01-16,1.4,-12.2,0.0,1,16,2013,1900.0
2013-01-17,0.1,-12.9,0.0,1,17,2013,1900.0
2013-01-18,-0.8,-16.2,-100.0,1,18,2013,1800.0
2013-01-22,4.9,-0.4,0.0,1,22,2013,1840.0
2013-01-23,2.4,-0.7,-80.0,1,23,2013,1760.0
2013-01-24,2.1,-6.7,-60.0,1,24,2013,1700.0
2013-01-25,-6.2,-14.6,-60.0,1,25,2013,1640.0
2013-01-29,2.9,-3.2,40.0,1,29,2013,1680.0
2013-01-30,7.3,-2.3,20.0,1,30,2013,1700.0
2013-01-31,11.2,-2.7,60.0,1,31,2013,1760.0
2013-02-01,5.6,0.7,-20.0,2,1,2013,1740.0
2013-02-05,0.6,-9.7,100.0,2,5,2013,1880.0
2013-02-06,3.6,-3.7,100.0,2,6,2013,1980.0
2013-02-07,-2.7,-17.6,60.0,2,7,2013,2040.0
2013-02-08,-3.3,-24.5,0.0,2,8,2013,2040.0
2013-02-13,2.7,-17.2,0.0,2,13,2013,2040.0
2013-02-14,5.0,-12.7,-20.0,2,14,2013,2020.0
2013-02-15,3.0,-9.7,0.0,2,15,2013,2020.0
2013-02-19,2.3,-6.9,0.0,2,19,2013,2020.0
2013-02-20,1.0,-14.3,0.0,2,20,2013,2020.0
2013-02-21,2.4,-12.6,0.0,2,21,2013,2020.0
2013-02-22,5.2,-10.1,-140.0,2,22,2013,1880.0
2013-02-26,6.6,-6.1,40.0,2,26,2013,1760.0
2013-02-27,11.8,-4.6,120.0,2,27,2013,1880.0
2013-02-28,12.5,-6.2,0.0,2,28,2013,1880.0
2013-03-05,9.3,-6.8,60.0,3,5,2013,2020.0
2013-03-06,14.2,-5.5,80.0,3,6,2013,2100.0
2013-03-07,11.0,-1.3,-100.0,3,7,2013,2000.0
2013-03-08,15.0,-0.2,-20.0,3,8,2013,1980.0
2013-03-12,12.1,-5.6,-40.0,3,12,2013,1900.0
2013-03-13,10.7,1.2,0.0,3,13,2013,1900.0
2013-03-14,10.0,-2.5,0.0,3,14,2013,1900.0
2013-03-15,12.1,-5.6,40.0,3,15,2013,1940.0
2013-03-19,13.3,2.1,80.0,3,19,2013,2080.0
2013-03-20,7.7,-2.9,-100.0,3,20,2013,1980.0
2013-03-21,7.8,-7.7,-100.0,3,21,2013,1880.0
2013-03-22,7.4,-5.4,20.0,3,22,2013,1900.0
2013-03-26,11.6,-6.7,40.0,3,26,2013,1900.0
2013-03-27,16.6,-5.7,20.0,3,27,2013,1920.0
2013-03-28,15.2,-2.3,-40.0,3,28,2013,1880.0
2013-03-29,12.0,-4.2,40.0,3,29,2013,1920.0
2013-04-02,9.6,1.5,0.0,4,2,2013,1920.0
2013-04-03,15.9,-0.6,-80.0,4,3,2013,1840.0
2013-04-04,21.7,-1.3,-20.0,4,4,2013,1820.0
2013-04-05,24.2,1.6,40.0,4,5,2013,1860.0
2013-04-09,11.4,0.1,20.0,4,9,2013,1960.0
2013-04-10,9.3,-3.6,40.0,4,10,2013,2000.0
2013-04-11,8.1,-2.0,20.0,4,11,2013,2020.0
2013-04-12,11.8,-4.7,20.0,4,12,2013,2040.0
2013-04-16,24.0,0.4,20.0,4,16,2013,1960.0
2013-04-17,15.1,6.6,20.0,4,17,2013,1980.0
2013-04-18,18.1,5.5,-40.0,4,18,2013,1940.0
2013-04-19,15.4,-2.3,-20.0,4,19,2013,1920.0
2013-04-23,14.4,6.0,20.0,4,23,2013,1960.0
2013-04-24,20.2,6.2,80.0,4,24,2013,2040.0
2013-04-25,10.2,4.1,-40.0,4,25,2013,2000.0
2013-04-26,14.6,4.5,40.0,4,26,2013,2040.0
2013-04-30,20.6,1.1,0.0,4,30,2013,1980.0
2013-05-03,18.4,5.4,-40.0,5,3,2013,1900.0
2013-05-07,27.4,7.5,0.0,5,7,2013,1940.0
2013-05-08,28.7,8.5,-20.0,5,8,2013,1920.0
2013-05-09,25.2,7.1,-20.0,5,9,2013,1900.0
2013-05-10,17.4,12.7,0.0,5,10,2013,1900.0
2013-05-14,25.5,9.7,-100.0,5,14,2013,1780.0
2013-05-15,26.0,12.1,-40.0,5,15,2013,1740.0
2013-05-16,27.2,8.1,-60.0,5,16,2013,1680.0
2013-05-21,24.1,7.4,40.0,5,21,2013,1700.0
2013-05-22,0.0,0.0,-140.0,5,22,2013,1560.0
2013-05-23,0.0,0.0,-40.0,5,23,2013,1520.0
2013-05-24,0.0,0.0,20.0,5,24,2013,1540.0
2013-05-28,0.0,0.0,160.0,5,28,2013,1740.0
2013-05-29,18.1,13.4,-60.0,5,29,2013,1680.0
2013-05-30,26.8,12.5,0.0,5,30,2013,1680.0
2013-05-31,28.6,9.5,-40.0,5,31,2013,1640.0
2013-06-04,29.0,14.2,-100.0,6,4,2013,1500.0
2013-06-05,30.9,13.9,-100.0,6,5,2013,1400.0
2013-06-11,25.6,16.5,-40.0,6,11,2013,1200.0
2013-06-12,21.8,18.3,20.0,6,12,2013,1220.0
2013-06-13,29.3,19.5,40.0,6,13,2013,1260.0
2013-06-14,31.4,19.4,40.0,6,14,2013,1300.0
2013-06-18,23.0,20.3,-60.0,6,18,2013,1160.0
2013-06-19,30.2,19.2,40.0,6,19,2013,1200.0
2013-06-20,31.0,19.1,-140.0,6,20,2013,1060.0
2013-06-21,30.7,20.5,-40.0,6,21,2013,1020.0
2013-06-25,31.5,18.1,-20.0,6,25,2013,960.0
2013-06-26,31.3,20.4,40.0,6,26,2013,1000.0
2013-06-27,30.9,20.2,0.0,6,27,2013,1000.0
2013-06-28,30.4,19.8,0.0,6,28,2013,1000.0
2013-07-02,27.8,21.6,120.0,7,2,2013,1140.0
2013-07-03,31.8,20.3,20.0,7,3,2013,1160.0
2013-07-04,30.4,22.0,-20.0,7,4,2013,1140.0
2013-07-05,30.8,21.8,80.0,7,5,2013,1220.0
2013-07-09,31.5,24.0,-20.0,7,9,2013,1160.0
2013-07-10,27.6,23.5,-180.0,7,10,2013,980.0
2013-07-11,26.4,24.1,-80.0,7,11,2013,900.0
2013-07-12,25.7,22.7,20.0,7,12,2013,920.0
2013-07-16,32.1,21.7,-20.0,7,16,2013,1140.0
2013-07-17,30.4,22.3,-20.0,7,17,2013,1120.0
2013-07-18,25.3,23.2,20.0,7,18,2013,1140.0
2013-07-19,31.7,22.7,-60.0,7,19,2013,1080.0
2013-07-23,26.7,24.0,20.0,7,23,2013,1100.0
2013-07-24,30.6,21.8,-20.0,7,24,2013,1080.0
2013-07-25,31.7,20.7,80.0,7,25,2013,1160.0
2013-07-26,32.7,20.4,40.0,7,26,2013,1200.0
2013-07-30,32.7,22.3,0.0,7,30,2013,1140.0
2013-07-31,33.5,22.9,-20.0,7,31,2013,1120.0
2013-08-01,32.1,21.9,-80.0,8,1,2013,1040.0
2013-08-02,29.4,22.3,-20.0,8,2,2013,1020.0
2013-08-06,28.9,23.1,0.0,8,6,2013,1180.0
2013-08-07,32.8,22.9,0.0,8,7,2013,1180.0
2013-08-08,33.7,24.6,-20.0,8,8,2013,1160.0
2013-08-09,33.0,24.7,0.0,8,9,2013,1160.0
2013-08-13,34.5,23.6,0.0,8,13,2013,1160.0
2013-08-14,34.0,23.3,0.0,8,14,2013,1160.0
2013-08-20,33.0,20.4,20.0,8,20,2013,1160.0
2013-08-21,32.9,19.6,0.0,8,21,2013,1160.0
2013-08-22,33.1,23.5,100.0,8,22,2013,1260.0
2013-08-23,29.4,22.1,-40.0,8,23,2013,1220.0
2013-08-27,30.6,18.6,0.0,8,27,2013,1120.0
2013-08-28,31.2,19.2,0.0,8,28,2013,1120.0
2013-08-29,26.5,19.6,100.0,8,29,2013,1220.0
2013-08-30,31.0,19.7,-20.0,8,30,2013,1200.0
2013-09-03,25.8,12.7,-60.0,9,3,2013,1200.0
2013-09-04,26.4,13.4,40.0,9,4,2013,1240.0
2013-09-05,24.0,10.6,50.0,9,5,2013,1290.0
2013-09-06,24.0,16.3,0.0,9,6,2013,1290.0
2013-09-10,27.2,16.9,20.0,9,10,2013,1310.0
2013-09-11,20.9,18.6,0.0,9,11,2013,1310.0
2013-09-12,26.8,20.1,-20.0,9,12,2013,1290.0
2013-09-13,24.3,20.3,-60.0,9,13,2013,1230.0
2013-09-17,29.2,12.8,100.0,9,17,2013,1510.0
2013-09-24,21.8,17.1,-80.0,9,24,2013,1560.0
2013-09-25,24.0,13.1,140.0,9,25,2013,1700.0
2013-09-26,23.6,8.8,180.0,9,26,2013,1880.0
2013-09-27,24.1,7.4,-40.0,9,27,2013,1840.0
2013-10-01,26.9,13.3,-90.0,10,1,2013,1490.0
2013-10-02,25.4,10.4,-100.0,10,2,2013,1390.0
2013-10-08,20.7,16.4,0.0,10,8,2013,1180.0
2013-10-11,22.5,8.6,0.0,10,11,2013,1230.0
2013-10-15,15.5,5.4,-70.0,10,15,2013,1180.0
2013-10-16,17.2,2.2,-20.0,10,16,2013,1160.0
2013-10-17,17.9,3.1,0.0,10,17,2013,1160.0
2013-10-18,20.0,2.5,-20.0,10,18,2013,1140.0
2013-10-22,20.6,3.1,0.0,10,22,2013,1140.0
2013-10-23,21.8,4.3,0.0,10,23,2013,1140.0
2013-10-24,20.1,4.8,0.0,10,24,2013,1140.0
2013-10-25,17.0,0.4,0.0,10,25,2013,1140.0
2013-10-29,17.9,3.1,0.0,10,29,2013,1100.0
2013-10-30,16.7,3.3,0.0,10,30,2013,1100.0
2013-10-31,19.2,2.8,0.0,10,31,2013,1100.0
2013-11-01,20.8,2.3,0.0,11,1,2013,1100.0
2013-11-05,18.2,3.5,-20.0,11,5,2013,1150.0
2013-11-06,14.0,2.7,0.0,11,6,2013,1150.0
2013-11-07,16.1,2.5,0.0,11,7,2013,1150.0
2013-11-08,15.0,0.1,0.0,11,8,2013,1150.0
2013-11-12,9.3,-5.7,0.0,11,12,2013,1130.0
2013-11-13,11.6,-6.1,0.0,11,13,2013,1130.0
2013-11-14,9.4,-3.0,60.0,11,14,2013,1190.0
2013-11-15,12.1,1.0,60.0,11,15,2013,1250.0
2013-11-19,4.2,-1.9,-40.0,11,19,2013,1270.0
2013-11-20,5.7,-6.3,-20.0,11,20,2013,1250.0
2013-11-21,7.8,-7.3,60.0,11,21,2013,1310.0
2013-11-22,11.1,-7.0,-100.0,11,22,2013,1210.0
2013-11-26,5.7,-5.3,-20.0,11,26,2013,1210.0
2013-11-27,2.3,-4.4,-20.0,11,27,2013,1190.0
2013-11-28,0.1,-9.0,20.0,11,28,2013,1210.0
2013-11-29,4.3,-9.7,0.0,11,29,2013,1210.0
2013-12-03,10.6,-2.1,40.0,12,3,2013,1290.0
2013-12-04,10.5,-3.8,-20.0,12,4,2013,1270.0
2013-12-05,8.4,-0.9,0.0,12,5,2013,1270.0
2013-12-06,7.7,-3.9,0.0,12,6,2013,1270.0
2013-12-10,3.0,-3.2,-20.0,12,10,2013,1230.0
2013-12-11,0.5,-4.1,-20.0,12,11,2013,1210.0
2013-12-12,0.0,-11.5,0.0,12,12,2013,1210.0
2013-12-13,-3.6,-14.2,0.0,12,13,2013,1210.0
2013-12-17,4.4,-10.7,0.0,12,17,2013,1190.0
2013-12-18,8.8,-4.2,0.0,12,18,2013,1190.0
2013-12-19,0.5,-6.3,-130.0,12,19,2013,1060.0
2013-12-20,-0.1,-9.2,0.0,12,20,2013,1060.0
2013-12-24,4.8,-11.1,0.0,12,24,2013,1060.0
2013-12-27,-2.3,-12.2,0.0,12,27,2013,1060.0
2013-12-31,8.0,-5.1,0.0,12,31,2013,1040.0
2014-01-03,6.5,-7.1,0.0,1,3,2014,1020.0
2014-01-07,4.3,-4.9,-60.0,1,7,2014,960.0
2014-01-08,6.0,-3.8,0.0,1,8,2014,960.0
2014-01-09,-2.4,-13.3,0.0,1,9,2014,960.0
2014-01-10,-0.2,-15.8,0.0,1,10,2014,960.0
2014-01-14,2.3,-15.7,0.0,1,14,2014,1000.0
2014-01-15,3.2,-14.9,0.0,1,15,2014,1000.0
2014-01-16,-0.3,-12.1,0.0,1,16,2014,1000.0
2014-01-17,2.6,-9.2,0.0,1,17,2014,1000.0
2014-01-21,-1.2,-10.2,0.0,1,21,2014,1000.0
2014-01-22,1.3,-12.6,0.0,1,22,2014,1000.0
2014-01-23,4.8,-14.4,40.0,1,23,2014,1040.0
2014-01-24,4.6,-7.7,0.0,1,24,2014,1040.0
2014-01-28,8.3,-6.6,0.0,1,28,2014,1040.0
2014-01-29,9.7,-11.1,0.0,1,29,2014,1040.0
2014-02-04,-2.4,-12.3,-20.0,2,4,2014,1020.0
2014-02-05,-0.1,-13.0,60.0,2,5,2014,1080.0
2014-02-06,4.8,-8.9,0.0,2,6,2014,1080.0
2014-02-07,7.1,-7.5,-20.0,2,7,2014,1060.0
2014-02-11,5.1,-10.9,20.0,2,11,2014,1080.0
2014-02-12,5.6,-9.0,40.0,2,12,2014,1120.0
2014-02-13,6.6,-7.5,0.0,2,13,2014,1120.0
2014-02-14,6.1,-5.4,-40.0,2,14,2014,1080.0
2014-02-18,5.0,-4.0,-20.0,2,18,2014,1060.0
2014-02-19,5.9,-7.7,0.0,2,19,2014,1060.0
2014-02-20,5.4,-6.7,0.0,2,20,2014,1060.0
2014-02-21,7.3,-7.3,0.0,2,21,2014,1060.0
2014-02-25,13.3,-5.0,0.0,2,25,2014,1060.0
2014-02-26,16.1,-4.8,0.0,2,26,2014,1060.0
2014-02-27,15.7,-3.6,0.0,2,27,2014,1060.0
2014-02-28,13.9,-1.5,0.0,2,28,2014,1060.0
2014-03-04,12.5,-4.7,0.0,3,4,2014,1040.0
2014-03-05,6.8,-4.2,0.0,3,5,2014,1040.0
2014-03-06,6.0,-8.5,0.0,3,6,2014,1040.0
2014-03-07,6.0,-9.0,0.0,3,7,2014,1040.0
2014-03-11,11.6,-6.5,-20.0,3,11,2014,1020.0
2014-03-12,11.1,-5.5,0.0,3,12,2014,1020.0
2014-03-13,6.4,-4.1,0.0,3,13,2014,1020.0
2014-03-14,10.0,-6.4,0.0,3,14,2014,1020.0
2014-03-18,18.0,7.6,0.0,3,18,2014,1020.0
